"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"324","9 Karakter Penting dalam Film Superhero Sri Asih (2022) https://t.co/0wOuc8XedU",FALSE,0,NA,2022-11-22 13:55:29,FALSE,NA,"1595053356023967744",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","QueenIq40137742",0,FALSE,FALSE,NA,NA
"325","@gaexrgl Jarang film Indonesia CGI nya kayak Sri Asih 😅",FALSE,0,"gaexrgl",2022-11-22 13:52:16,FALSE,"1595051108535218176","1595052548582699008","1196090139945996291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roonaldizz",0,FALSE,FALSE,NA,NA
"326","Teruntuk semua pihak yang terlibat.

Film ini adalah film adisatria terbaik yang adimin tonton. Apapun kemungkinnya… https://t.co/kg3lTDAu3E",FALSE,45,NA,2022-11-22 13:49:12,TRUE,NA,"1595051776700710914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jagatverse",17,FALSE,FALSE,NA,NA
"327","@BlackHades10 gatot kaca no, gundala sri asih yes",FALSE,0,"BlackHades10",2022-11-22 13:47:53,FALSE,"1595051341575254016","1595051441990864901","1256255143760150528","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PenulisAUbaru",0,FALSE,FALSE,NA,NA
"328","ah napa kentang bgt scane ending berantem sri asih",FALSE,0,NA,2022-11-22 13:47:36,FALSE,NA,"1595051374081085442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EzaFahrial",0,FALSE,FALSE,NA,NA
"329","@moviemenfes sri asih🙏🙏🙏🙏",FALSE,0,"moviemenfes",2022-11-22 13:44:12,FALSE,"1595034367750873089","1595050518740885505","1565895180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rlvgd8",0,FALSE,FALSE,NA,NA
"330","@er2en tapi emang ada mas film selain Sri Asih yg CGI nya lebih keren?",FALSE,0,"er2en",2022-11-22 13:40:20,FALSE,"1595018211141259264","1595049544030760961","78179356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dihansuu",0,FALSE,FALSE,NA,NA
"331","@alteridbase Mau abang bayarin nonton sri asih?",FALSE,0,"alteridbase",2022-11-22 13:40:17,FALSE,"1594992842144743426","1595049529417826304","1494232759","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasArdy1996",1,FALSE,FALSE,NA,NA
"332","@entong373 @Pardi02578215 Hahaa gak papa bang, dia kan sri asih versi ngondek, jadi dia bisa melayang kmna mna",FALSE,0,"entong373",2022-11-22 13:38:07,FALSE,"1595047317048287232","1595048986888785920","700359786","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roizdreamer",0,FALSE,FALSE,NA,NA
"333","@Jagoan_Kancil Mereka berani keluarin duit segitu gedenya buat cgi karena sejelek apapun filmnya pendapatan mereka… https://t.co/mFF8xM23wz",FALSE,0,"Jagoan_Kancil",2022-11-22 13:37:50,TRUE,"1595033318164135937","1595048915573018627","773464499835641856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MataMalaikat_",0,FALSE,FALSE,NA,NA
"334","@fatcxy @ceciliashinta Yukkkk! Mau nonton sri asih dulu tapii",FALSE,0,"fatcxy",2022-11-22 13:37:30,FALSE,"1594948466303639553","1595048830109888512","102051469","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chamarsha08",0,FALSE,FALSE,NA,NA
"335","300++ ribu orang sudah lihat ""Jakarta Night Aerial Footage Drone View Stock Video HD | 4K"" di Sri Asih 👍🏼",FALSE,0,"kpncoba",2022-11-22 13:37:05,FALSE,"1595048720244121601","1595048726334439424","1238774622012628992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kpncoba",0,FALSE,FALSE,NA,NA
"336","@FWBESS Mau abang bayarin nonton sri asih?",FALSE,0,"FWBESS",2022-11-22 13:35:56,FALSE,"1595048217724362752","1595048436923072518","1298908543618183169","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasArdy1996",0,FALSE,FALSE,NA,NA
"337","WOII SRI ASIH SERUUU",FALSE,0,NA,2022-11-22 13:34:58,FALSE,NA,"1595048191522897921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","levanderhez",0,FALSE,FALSE,NA,NA
"338","@mcviast Gatau gue liat di artikel daftar cast film sri asih wkwkwk😭",FALSE,0,"mcviast",2022-11-22 13:34:27,FALSE,"1595046627257073666","1595048063286251522","1382373045117980673","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","druuuiig",0,FALSE,FALSE,NA,NA
"339","Kata sambutan dari Pak ketua komite #FFI2022 @officialpilarez #RezaRahadian ..tugas thn kedua ye pak .. proud of u… https://t.co/m9qZw51wQg",FALSE,1,NA,2022-11-22 13:31:23,TRUE,NA,"1595047293325303810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabratila",0,FALSE,FALSE,NA,NA
"340","@ernestprakasa Kebalikan sri asih",FALSE,0,"ernestprakasa",2022-11-22 13:31:02,FALSE,"1594730563759284228","1595047203680182274","16882261","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sol24wie",0,FALSE,FALSE,NA,NA
"341","Diajak jadi plus one-nya dia buat hadir ke undangan nobar Sri Asih besok, udah dari jam 2 siang ngomongin soal dres… https://t.co/8i0EV8iuI7",FALSE,0,NA,2022-11-22 13:30:57,TRUE,NA,"1595047184323719169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pleuvoiraverse",0,FALSE,FALSE,NA,NA
"342","@ssefnum Film bisa Wakanda sama Sri Asih",FALSE,0,"ssefnum",2022-11-22 13:27:31,FALSE,"1595046040524443648","1595046317675646976","1331620633726259200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1995_pride",0,FALSE,FALSE,NA,NA
"343","Okey, ditunggu ceritanya 😼

Oh ya, kalo uda nonton itu jangan lupa nonton Sri Asih kak Gits, seru loh

#GiTalk",FALSE,0,NA,2022-11-22 13:25:38,FALSE,NA,"1595045842943373314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Adedude14",0,FALSE,FALSE,NA,NA
"344","sri asih &gt;&gt;&gt; black widow https://t.co/RBecsuhOsG",FALSE,0,"_chocofrappe",2022-11-22 13:21:36,FALSE,"1591833055685414913","1595044828856946688","320850373","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_chocofrappe",0,FALSE,FALSE,NA,NA
"345","Movies I've Watched🎊

1. Sri Asih, 2022

Setiap Sri Asih landing atau hanya sekadar menatap musuhnya. Gue langsung… https://t.co/A0OrN1riAP",FALSE,1,NA,2022-11-22 13:21:28,TRUE,NA,"1595044794027626497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HowMaggot",0,FALSE,FALSE,NA,NA
"346","Guys yang belum nonton Sri Asih, plissss kudu nonton ya kalian. Bagus banget gilaaaaaak 🥺 gak sabar nanti next project Godam :)",FALSE,0,NA,2022-11-22 13:12:46,FALSE,NA,"1595042607742455808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","orbitxxr",0,FALSE,FALSE,NA,NA
"347","Kan bener, habis monton sri asih langsung pengen jadi pahlawan",FALSE,0,NA,2022-11-22 13:11:02,FALSE,NA,"1595042170796331009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angrhelaa",0,FALSE,FALSE,NA,NA
"348","cant stop thinking how surya saputra resembles surya paloh and reza rahadian looks like jesus christ in sri asih",FALSE,0,NA,2022-11-22 13:10:52,FALSE,NA,"1595042128853610496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cikolacipekong",0,FALSE,FALSE,NA,NA
"349","Bright ngelawan sri asih g",FALSE,0,NA,2022-11-22 13:10:32,FALSE,NA,"1595042044573290497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bwnoona",0,FALSE,FALSE,NA,NA
"350","@FWBESS Ayoo nonton sri asih. Gua yang bayar",FALSE,1,"FWBESS",2022-11-22 13:07:47,FALSE,"1595040667331272705","1595041352412147713","1298908543618183169","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MasArdy1996",0,FALSE,FALSE,NA,NA
"351","@pojokjagoan @jokoanwar Tambahan juga, sudah di-tease di webtoon Sri Asih terkait penguasa lautan ini 🐉🐲 https://t.co/GM6bmAqYed",FALSE,9,"pojokjagoan",2022-11-22 13:07:11,FALSE,"1595034999665098752","1595041199878180864","1208673444973252609","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AuLMisbahul",2,FALSE,FALSE,NA,NA
"352","@dearstaar Aku juga pengen nonton Sri Asih.",FALSE,1,"dearstaar",2022-11-22 13:02:04,FALSE,"1595018549172785154","1595039915015897090","102702357","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riebourdon",0,FALSE,FALSE,NA,NA
"353","@sriasihofficial @upirocks @jokoanwar @BCUindonesia Saya akan datang berbekal nonton Sri Asih dah 2x

🤩🤩🤩🤩🤩🤩",FALSE,1,"AngryNeeson52_",2022-11-22 13:00:33,FALSE,"1595039419613880320","1595039533921628161","2198824720","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngryNeeson52_",0,FALSE,FALSE,NA,NA
"354","Abis nnton sri asih aku semakin naksir pevita🥰🥰",FALSE,0,NA,2022-11-22 12:59:00,FALSE,NA,"1595039142727290880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luckiestmy",0,FALSE,FALSE,NA,NA
"355","Sri Asih spoiler no context : https://t.co/dWv6V4SpCS",FALSE,0,NA,2022-11-22 12:56:53,FALSE,NA,"1595038610453303298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piwyzz",0,FALSE,FALSE,NA,NA
"356","Kebioskob nonton Sri asih pakean rapi,❌
Kebioskob nonton Sri asih pake kolor✅ https://t.co/ROctijMPBB",FALSE,1,NA,2022-11-22 12:55:13,FALSE,NA,"1595038188116090884",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jodyrayes",0,FALSE,FALSE,NA,NA
"357","Btw aku nggak ada maksud nyerang mas @er2en ya. Maaf tadi agak ke trigger karena dibilang marketing, enggak dibayar… https://t.co/GldeSvI2cr",FALSE,16,"Jagoan_Kancil",2022-11-22 12:51:32,TRUE,"1595033318164135937","1595037261560778764","773464499835641856","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagoan_Kancil",3,FALSE,FALSE,NA,NA
"358","Tapi bukan Sri Asih yang disebut Ghazul. Malah Gundala.",FALSE,7,"WorldOfGundala",2022-11-22 12:50:20,FALSE,"1595036952914366464","1595036960057397248","1318318018686898176","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WorldOfGundala",0,FALSE,FALSE,NA,NA
